Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-09-30,24.717304229736328,24.99517733576546,24.365480485186172,24.688171227461435,265892000
2015-10-01,24.555953979492188,24.56491784720905,24.04726517207875,24.441666803205894,255716400
2015-10-02,24.735233306884766,24.876412126857616,24.101055298395757,24.20413724221264,232079200
2015-10-05,24.82486915588379,24.957084099471995,24.441672694460394,24.623186357849537,208258800
2015-10-06,24.943635940551758,25.039995398838375,24.598534664587667,24.791253581160905,192787200
2015-10-07,24.82486915588379,25.046719378879786,24.51786473357705,25.039996903892536,187062400
2015-10-08,24.538026809692383,24.69265053942736,24.248948480471036,24.69265053942736,247918400
2015-10-09,25.12514877319336,25.161002537255133,24.535786818714605,24.650074004172488,211064400
2015-10-12,25.008617401123047,25.266323033422697,24.972763641064162,25.261841954546423,121868800
2015-10-13,25.051197052001953,25.1990966005633,24.80245527017863,24.83382795350022,132197200
2015-10-14,24.69713592529297,24.990695384826164,24.551476038080967,24.93915527238215,177849600
2015-10-15,25.06688690185547,25.120668407978943,24.75988078960425,24.858481642233333,150694000
2015-10-16,24.88313102722168,25.098258754238888,24.768843834540192,25.048958329565178,156930400
2015-10-19,25.037750244140625,25.042231322989416,24.674721308804738,24.82934502917273,119036800
2015-10-20,25.494901657104492,25.584538642829024,24.833832093042265,24.950358977705847,195871200
2015-10-21,25.492664337158203,25.900511035845174,25.479217676757816,25.546445849709382,167180800
2015-10-22,25.882579803466797,25.882579803466797,25.568851221488128,25.62039304175565,166616400
2015-10-23,26.684833526611328,26.718447615335435,26.068581502175736,26.151494316720495,237467600
2015-10-26,25.833280563354492,26.471941310810404,25.75260744686708,26.460737756104727,265335200
2015-10-27,25.669694900512695,26.11563673075913,25.544202434904744,25.860172429236382,279537600
2015-10-28,26.727401733398438,26.734125916866574,26.0080679737833,26.203028261965798,342205600
2015-10-29,27.0097599029541,27.045615379108888,26.50331241520856,26.599671870270544,204909200
2015-10-30,26.778947830200195,27.164385679213495,26.76774256564477,27.112843855815207,197461200
2015-11-02,27.15541648864746,27.195753039586744,26.803592792553772,27.070262307634753,128813200
2015-11-03,27.466901779174805,27.673065599084715,27.047849956583303,27.068019085532576,182076000
2015-11-04,27.339176177978516,27.747022836180697,27.254021982418337,27.592399079550855,179544400
2015-11-05,27.213150024414062,27.611491014653208,27.046612866049482,27.422447396318912,158210800
2015-11-06,27.244659423828125,27.413447586556952,27.145638202588565,27.255912654810842,132169200
2015-11-09,27.13437843322754,27.413440980934922,27.01735275741527,27.22214811933713,135485600
2015-11-10,26.279178619384766,26.57174531789479,26.11939277287584,26.308436319436474,236511600
2015-11-11,26.13064956665039,26.4254655769582,25.928103495178785,26.1891632577425,180872000
2015-11-12,26.042882919311523,26.290438494586024,26.02712942953046,26.164410576337538,130102400
2015-11-13,25.28220558166504,26.00912040774217,25.26645209463557,25.925850995157077,183249600
2015-11-16,25.69629669189453,25.70979918849896,24.980635182841198,25.06615385633774,152426800
2015-11-17,25.586030960083008,25.89210024476018,25.50276152982468,25.862842536209097,110467600
2015-11-18,26.396207809448242,26.441217281405347,25.99336668252736,26.05188036967263,186698800
2015-11-19,26.73153305053711,26.949832595551136,26.27693120190066,26.47497528260345,173183200
2015-11-20,26.848560333251953,26.988090726247066,26.747286446044445,26.82605388031609,137148400
2015-11-23,26.499731063842773,26.94533239262618,26.407459413897218,26.841807516150237,129930000
2015-11-24,26.754039764404297,26.859813920179256,26.35795157371696,26.405212037935286,171212800
2015-11-25,26.562742233276367,26.832804188746852,26.537986511099877,26.82830221180506,85553200
2015-11-27,26.51323699951172,26.64826886737804,26.465976532559118,26.62126215040447,52185600
2015-11-30,26.623519897460938,26.87332651262188,26.499741226164268,26.553752956820105,156721200
2015-12-01,26.407461166381836,26.738286131114823,26.299437739327033,26.72478363198333,139409600
2015-12-02,26.16891098022461,26.580754422891076,26.12390149974809,26.407464317353075,133546400
2015-12-03,25.92584991455078,26.283681557878825,25.70530110533081,26.229669849886356,166278000
2015-12-04,26.787792205810547,26.837303648687627,25.905593621640442,25.94610282790341,231108000
2015-12-07,26.619009017944336,26.97458970295678,26.513234864567096,26.77654561210243,128336800
2015-12-08,26.60775375366211,26.69102144112433,26.299433575298877,26.447966193232194,137238000
2015-12-09,26.02037239074707,26.486227447212645,25.898844760755892,26.474974221157428,185445600
2015-12-10,26.144149780273438,26.317439849550986,25.99561715217966,26.114893795785594,116850800
2015-12-11,25.471250534057617,25.968612614008652,25.39698335529081,25.92360313918105,187544800
2015-12-14,25.3137149810791,25.358724454708142,24.708327773860752,25.246199053634182,257274800
2015-12-15,24.865869522094727,25.385738186321696,24.83436253844483,25.192194305614137,213292400
2015-12-16,25.05715560913086,25.203438974640342,24.485528079849917,24.996392647735327,224954000
2015-12-17,24.526037216186523,25.261952585008626,24.526037216186523,25.210190144944047,179091200
2015-12-18,23.862138748168945,24.647565648243024,23.812627291848816,24.51028622435749,385813200
2015-12-21,24.154706954956055,24.163709194553643,23.758616997670288,24.143453726208655,190362400
2015-12-22,24.132204055786133,24.242478494517847,23.956662945741538,24.170462289243822,131157600
2015-12-23,24.442766189575195,24.496777897863105,24.125443754756063,24.14119724121509,130629600
2015-12-24,24.31223487854004,24.530534404381786,24.294230404511595,24.530534404381786,54281600
2015-12-28,24.03992462158203,24.235719421321342,23.89589225752135,24.213212969373373,106816800
2015-12-29,24.472034454345703,24.627320125224887,24.048939379271687,24.071444125934818,123724800
2015-12-30,24.152448654174805,24.463018099766103,24.120941683622114,24.43601310615015,100855200
2015-12-31,23.688852310180664,24.087191548411436,23.58982938942201,24.08269128701408,163649200
2016-01-04,23.709104537963867,23.71360651607352,22.955184602744627,23.09246574606234,270597600
2016-01-05,23.11496925354004,23.821628682951236,23.047455038507994,23.79912394460722,223164000
2016-01-06,22.662616729736328,23.0384529014461,22.475825855355314,22.63110975251536,273829600
2016-01-07,21.706146240234375,22.534333148639544,21.70164598028158,22.20801021652656,324377600
2016-01-08,21.8209228515625,22.304782359296947,21.77591338354117,22.178754475236307,283192000
2016-01-11,22.17426109313965,22.293537774929717,21.90645001870411,22.27328402156996,198957600
2016-01-12,22.49608612060547,22.66037402112887,22.24402851283046,22.628867034782242,196616800
2016-01-13,21.91769790649414,22.772891657948627,21.8974441580709,22.577096838183675,249758400
2016-01-14,22.397052764892578,22.61310302363857,21.54636109520953,22.045974099182413,252680400
2016-01-15,21.85918617248535,21.989716064011326,21.460846964830314,21.649888835039064,319335600
2016-01-19,21.75341033935547,22.20126093386138,21.492350596949187,22.14724922463988,212350800
2016-01-20,21.782670974731445,22.097742493626843,21.024249027026293,21.40233450630044,289337600
2016-01-21,21.672393798828125,22.02797277549586,21.366324558328266,21.843431179047542,208646000
2016-01-22,22.824657440185547,22.833659680480253,22.138253358481553,22.196765344894477,263202000
2016-01-25,22.37904930114746,22.849404590131204,22.327286868143908,22.847153601652497,207178000
2016-01-26,22.50282859802246,22.703123668984357,22.07073148203734,22.489326099710837,300308000
2016-01-27,21.02424430847168,21.74665713553977,21.006239833260953,21.6138779941135,533478800
2016-01-28,21.17502784729004,21.271799754940478,20.792442193975056,21.107513640999823,222715200
2016-01-29,21.90644073486328,21.90644073486328,21.23353942538852,21.332562311853426,257666000
2016-02-01,21.70165252685547,21.764666487210278,21.46985043683529,21.71065476647782,163774000
2016-02-02,21.26280975341797,21.613888607414868,21.217798543288815,21.47435643151764,149428800
2016-02-03,21.683650970458984,21.793925415944344,21.172786251290503,21.37983263950845,183857200
2016-02-04,21.857877731323242,22.023057072641603,21.53883506702146,21.69043691265648,185886800
2016-02-05,21.274091720581055,21.930280836238957,21.19942327595188,21.839771695058854,185672400
2016-02-08,21.498106002807617,21.654232529241604,21.052349828551243,21.07271348257014,216085600
2016-02-09,21.493579864501953,21.70853933097506,21.25373206268932,21.33519013242165,177324800
2016-02-10,21.330656051635742,21.801302123821248,21.292190234299287,21.70400511588211,169374400
2016-02-11,21.20168685913086,21.43248527838415,20.950524787406167,21.222052237920717,200298800
2016-02-12,21.267309188842773,21.382708416044636,21.045563549785236,21.312564633980127,161405600
2016-02-16,21.86692237854004,21.914439283638654,21.407590569602025,21.500361176798915,196231600
2016-02-17,22.201807022094727,22.22217067140794,21.756050950844866,21.873711619396975,179452800
2016-02-18,21.780941009521484,22.37603568810699,21.74247346139411,22.36472139871926,156084000
2016-02-19,21.731163024902344,21.894079140646554,21.676858228427058,21.72211193777007,141496800
2016-02-22,21.921228408813477,21.925754815070707,21.70400751905716,21.79225345157322,137123200
2016-02-23,21.42569351196289,21.835245227539495,21.394015574090567,21.81261837567614,127770400
2016-02-24,21.744739532470703,21.808095418234426,21.115703629076013,21.265043982363427,145022800
2016-02-25,21.894075393676758,21.894075393676758,21.55240424976032,21.733422508789467,110330800
2016-02-26,21.92801856994629,22.179178881360585,21.853348401686738,21.993635925463597,115964400
2016-02-29,21.878246307373047,22.226705491288204,21.86919521770162,21.91671214373748,140865200
2016-03-01,22.747127532958984,22.801432338301602,22.04342136196263,22.09546468989167,201628400
2016-03-02,22.796903610229492,22.82858155158241,22.54574155641827,22.74259881452711,132678400
2016-03-03,22.966604232788086,23.014121137835684,22.729017981232012,22.758434441250582,147822800
2016-03-04,23.308277130126953,23.475717911864166,22.937191221240052,23.16346320111344,184220400
2016-03-07,23.05032730102539,23.267548195392372,22.84441896990525,23.167987971438176,143315600
2016-03-08,22.860252380371094,23.0254316457344,22.7177016886351,22.803684398938394,126247600
2016-03-09,22.880624771118164,22.98470968172931,22.688292194185372,22.923615276300346,108806800
2016-03-10,22.891942977905273,23.13405400334375,22.661146245540614,22.946249513077102,134054400
2016-03-11,23.13857650756836,23.143101188243314,22.966609294506334,23.134050100574946,109632800
2016-03-14,23.197406768798828,23.28565444495634,23.029965957093875,23.059382424585884,100304400
2016-03-15,23.663528442382812,23.799291310131537,23.498349106970874,23.523239167461966,160270800
2016-03-16,23.97804069519043,24.054972335581546,23.66578427489726,23.670310680989743,153214000
2016-03-17,23.9395751953125,24.09117700139507,23.74950584220155,23.87621759339676,137682800
2016-03-18,23.96672821044922,24.097966375920844,23.80155062831962,24.06176202972802,176820800
2016-03-21,23.9644718170166,24.35818467062962,23.790241385061908,23.968996498091382,142010800
2016-03-22,24.147750854492188,24.276725840064824,23.80607961237857,23.815130700563138,129777600
2016-03-23,24.014249801635742,24.22694606118785,23.962208201735915,24.093446392792263,102814000
2016-03-24,23.910158157348633,24.04139631153027,23.733666300637235,23.864904454818873,104532000
2016-03-28,23.801546096801758,24.02781803847283,23.772129639541056,23.984825817133594,77645600
2016-03-29,24.364967346191406,24.389857402577746,23.731405099423505,23.733668302636328,124760400
2016-03-30,24.79035186767578,24.98494586377029,24.573131024055407,24.584445310977245,182404400
2016-03-31,24.66138458251953,24.867292929364638,24.63649452463016,24.826563900665512,103553600
2016-04-01,24.88766098022461,24.88992418397419,24.4826338249817,24.613872021359132,103496000
2016-04-04,25.143342971801758,25.385453920701245,24.951010408261794,24.984951550434623,149424800
2016-04-05,24.846927642822266,25.055099193778993,24.758681701370815,24.779047078954108,106314800
2016-04-06,25.107139587402344,25.111665993901667,24.70890040505678,24.94196200286057,105616400
2016-04-07,24.559558868408203,24.98494953386156,24.464525059049166,24.878601435918707,127207600
2016-04-08,24.586713790893555,24.83787409655263,24.475839279478535,24.643281785008824,94326800
2016-04-11,24.668167114257812,25.027940410763577,24.625176617854738,24.656854552601413,117630000
